RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
995.00	5.73	24.03	29.12	429	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	430	0.89	2	4595.4	25.30
1001.00	5.84	23.80	28.61	431	0.99	3	4604.6	24.80
1002.00	5.77	23.90	29.13	432	0.89	4	4609.2	24.90
1004.00	5.00	24.41	31.48	433	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	434	0.97	6	4623	26.50
1006.00	5.71	26.29	33.16	435	0.95	7	4627.6	27.29
1005.00	5.00	25.58	30.91	436	1.12	1	4623	26.58
1000.00	5.81	25.13	30.08	437	1	2	4600	26.13
995.00	5.73	24.03	29.12	438	1.21	3	4577	25.03
999.00	5.68	24.30	28.69	439	1.09	4	4595.4	25.30
1001.00	5.84	23.80	28.61	440	1.03	5	4604.6	24.80
1002.00	5.77	23.90	29.13	441	0.92	6	4609.2	24.90
1004.00	5.00	24.41	31.48	442	0.93	7	4618.4	25.41
1005.00	5.27	25.50	32.41	443	0.99	1	4623	26.50
1006.00	5.71	26.29	33.16	444	0.89	2	4627.6	27.29
1030.00	6.97	25.32	31.07	445	0.99	3	4738	26.32
990.00	5.32	25.19	31.31	446	0.97	4	4554	26.19
1010.00	5.97	25.26	30.80	447	0.95	5	4646	26.26
1005.00	5.00	25.58	30.91	448	1.12	6	4623	26.58
1000.00	5.81	25.13	30.08	449	1	7	4600	26.13
995.00	5.73	24.03	29.12	450	1.21	1	4577	25.03
999.00	5.68	24.30	28.69	451	1.09	2	4595.4	25.30
1001.00	5.84	23.80	28.61	452	1.03	3	4604.6	24.80
1002.00	5.77	23.90	29.13	453	0.92	4	4609.2	24.90
1004.00	5.00	24.41	31.48	454	0.93	5	4618.4	25.41
1005.00	5.27	25.50	32.41	455	0.99	6	4623	26.50
1006.00	5.71	26.29	33.16	456	0.89	7	4627.6	27.29
1030.00	6.97	25.32	31.07	457	0.99	1	4738	26.32
990.00	5.32	25.19	31.31	458	0.97	2	4554	26.19
1010.00	5.97	25.26	30.80	459	0.95	3	4646	26.26
1005.00	5.00	25.58	30.91	460	1.12	4	4623	26.58
1000.00	5.81	25.13	30.08	461	1	5	4600	26.13
995.00	5.73	24.03	29.12	462	1.21	6	4577	25.03
999.00	5.68	24.30	28.69	463	1.09	7	4595.4	25.30
1001.00	5.84	23.80	28.61	464	1.03	1	4604.6	24.80
1002.00	5.77	23.90	29.13	465	0.92	2	4609.2	24.90
1004.00	5.00	24.41	31.48	466	0.93	3	4618.4	25.41
1005.00	5.27	25.50	32.41	467	0.99	4	4623	26.50
1006.00	5.71	26.29	33.16	468	0.89	5	4627.6	27.29
1030.00	6.97	25.32	31.07	469	0.99	6	4738	26.32
990.00	5.32	25.19	31.31	470	0.89	7	4554	26.19
1010.00	5.97	25.26	30.80	471	0.99	1	4646	26.26
1005.00	5.00	25.58	30.91	472	0.97	2	4623	26.58
1000.00	5.81	25.13	30.08	473	0.95	3	4600	26.13
995.00	5.73	24.03	29.12	474	1.12	4	4577	25.03
999.00	5.68	24.30	28.69	475	1	5	4595.4	25.30
1001.00	5.84	23.80	28.61	476	1.21	6	4604.6	24.80
1002.00	5.77	23.90	29.13	477	1.09	7	4609.2	24.90
1004.00	5.00	24.41	31.48	478	1.03	1	4618.4	25.41
1005.00	5.27	25.50	32.41	479	0.92	2	4623	26.50
1006.00	5.71	26.29	33.16	480	0.93	3	4627.6	27.29
990.00	5.32	25.19	31.31	481	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	482	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	483	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	484	0.97	7	4600	26.13
995.00	5.73	24.03	29.12	485	0.95	1	4577	25.03
999.00	5.68	24.30	28.69	486	1.12	2	4595.4	25.30
1001.00	5.84	23.80	28.61	487	1	3	4604.6	24.80
1002.00	5.77	23.90	29.13	488	1.21	4	4609.2	24.90
1004.00	5.00	24.41	31.48	489	1.09	5	4618.4	25.41
1005.00	5.27	25.50	32.41	490	1.03	6	4623	26.50
1006.00	5.71	26.29	33.16	491	0.92	7	4627.6	27.29
1030.00	6.97	25.32	31.07	492	0.93	1	4738	26.32
990.00	5.32	25.19	31.31	493	0.99	2	4554	26.19
1010.00	5.97	25.26	30.80	494	0.89	3	4646	26.26
1005.00	5.00	25.58	30.91	495	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	496	0.97	5	4600	26.13
995.00	5.73	24.03	29.12	497	0.95	6	4577	25.03
999.00	5.68	24.30	28.69	498	1.12	7	4595.4	25.30
1001.00	5.84	23.80	28.61	499	1	1	4604.6	24.80
1002.00	5.77	23.90	29.13	500	1.21	2	4609.2	24.90
1004.00	5.00	24.41	31.48	501	1.09	3	4618.4	25.41
1005.00	5.27	25.50	32.41	502	1.03	4	4623	26.50
1006.00	5.71	26.29	33.16	503	0.92	5	4627.6	27.29
1005.00	5.27	25.50	32.41	504	0.93	6	4623	26.50
1006.00	5.71	26.29	33.16	505	0.99	7	4627.6	27.29
1030.00	6.97	25.32	31.07	506	0.89	1	4738	26.32
990.00	5.32	25.19	31.31	507	0.99	2	4554	26.19
1010.00	5.97	25.26	30.80	508	0.89	3	4646	26.26
1005.00	5.00	25.58	30.91	509	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	510	0.97	5	4600	26.13
995.00	5.73	24.03	29.12	511	0.95	6	4577	25.03
999.00	5.68	24.30	28.69	512	1.12	7	4595.4	25.30
1001.00	5.84	23.80	28.61	513	1	1	4604.6	24.80
1002.00	5.77	23.90	29.13	514	1.21	2	4609.2	24.90
1004.00	5.00	24.41	31.48	515	1.09	3	4618.4	25.41
1005.00	5.27	25.50	32.41	516	1.03	4	4623	26.50
1006.00	5.71	26.29	33.16	517	0.92	5	4627.6	27.29
1005.00	5.00	25.58	30.91	518	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	519	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	520	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	521	0.99	2	4595.4	25.30
999.00	5.68	24.30	28.69	522	0.89	3	4595.4	25.30
1001.00	5.84	23.80	28.61	523	0.99	4	4604.6	24.80
1002.00	5.77	23.90	29.13	524	0.97	5	4609.2	24.90
1004.00	5.00	24.41	31.48	525	0.95	6	4618.4	25.41
1005.00	5.27	25.50	32.41	526	1.12	7	4623	26.50
1006.00	5.71	26.29	33.16	527	1	1	4627.6	27.29
1030.00	6.97	25.32	31.07	528	1.21	2	4738	26.32
990.00	5.32	25.19	31.31	529	1.09	3	4554	26.19
1010.00	5.97	25.26	30.80	530	1.03	4	4646	26.26
1005.00	5.00	25.58	30.91	531	0.92	5	4623	26.58
1000.00	5.81	25.13	30.08	532	0.93	6	4600	26.13
995.00	5.73	24.03	29.12	533	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	534	0.89	1	4595.4	25.30
1001.00	5.84	23.80	28.61	535	0.99	2	4604.6	24.80
1002.00	5.77	23.90	29.13	536	0.97	3	4609.2	24.90
1004.00	5.00	24.41	31.48	537	0.95	4	4618.4	25.41
1005.00	5.27	25.50	32.41	538	1.12	5	4623	26.50
1006.00	5.71	26.29	33.16	539	1	6	4627.6	27.29
990.00	5.32	25.19	31.31	540	1.21	7	4554	26.19
1010.00	5.97	25.26	30.80	541	1.09	1	4646	26.26
1005.00	5.00	25.58	30.91	542	1.03	2	4623	26.58
1000.00	5.81	25.13	30.08	543	0.92	3	4600	26.13
995.00	5.73	24.03	29.12	544	0.93	4	4577	25.03
999.00	5.68	24.30	28.69	545	0.99	5	4595.4	25.30
1001.00	5.84	23.80	28.61	546	0.89	6	4604.6	24.80
1002.00	5.77	23.90	29.13	547	0.99	7	4609.2	24.90
1004.00	5.00	24.41	31.48	548	0.89	1	4618.4	25.41
1005.00	5.27	25.50	32.41	549	0.99	2	4623	26.50
1006.00	5.71	26.29	33.16	550	0.97	3	4627.6	27.29
1030.00	6.97	25.32	31.07	551	0.95	4	4738	26.32
990.00	5.32	25.19	31.31	552	1.12	5	4554	26.19
1010.00	5.97	25.26	30.80	553	1	6	4646	26.26
1005.00	5.00	25.58	30.91	554	1.21	7	4623	26.58
1000.00	5.81	25.13	30.08	555	1.09	1	4600	26.13
995.00	5.73	24.03	29.12	556	1.03	2	4577	25.03
999.00	5.68	24.30	28.69	557	0.92	3	4595.4	25.30
1001.00	5.84	23.80	28.61	558	0.93	4	4604.6	24.80
1002.00	5.77	23.90	29.13	559	0.99	5	4609.2	24.90
1004.00	5.00	24.41	31.48	560	0.89	6	4618.4	25.41
1005.00	5.27	25.50	32.41	561	0.99	7	4623	26.50
1006.00	5.71	26.29	33.16	562	0.97	1	4627.6	27.29
1005.00	5.00	25.58	30.91	563	0.95	2	4623	26.58
1000.00	5.81	25.13	30.08	564	1.12	3	4600	26.13
995.00	5.73	24.03	29.12	565	1	4	4577	25.03
999.00	5.68	24.30	28.69	566	1.21	5	4595.4	25.30
1001.00	5.84	23.80	28.61	567	1.09	6	4604.6	24.80
1002.00	5.77	23.90	29.13	568	1.03	7	4609.2	24.90
1004.00	5.00	24.41	31.48	569	0.92	1	4618.4	25.41
1005.00	5.27	25.50	32.41	570	0.93	2	4623	26.50
1006.00	5.71	26.29	33.16	571	0.99	3	4627.6	27.29
999.00	5.68	24.30	28.69	572	0.89	4	4595.4	25.30
1001.00	5.84	23.80	28.61	573	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	574	0.97	6	4609.2	24.90
1004.00	5.00	24.41	31.48	575	0.95	7	4618.4	25.41
1005.00	5.27	25.50	32.41	576	1.12	1	4623	26.50
1006.00	5.71	26.29	33.16	577	1	2	4627.6	27.29
1030.00	6.97	25.32	31.07	578	1.21	3	4738	26.32
990.00	5.32	25.19	31.31	579	1.09	4	4554	26.19
1010.00	5.97	25.26	30.80	580	1.03	5	4646	26.26
1005.00	5.00	25.58	30.91	581	0.92	6	4623	26.58
1000.00	5.81	25.13	30.08	582	0.93	7	4600	26.13
995.00	5.73	24.03	29.12	583	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	584	0.89	2	4595.4	25.30
1001.00	5.84	23.80	28.61	585	0.99	3	4604.6	24.80
1002.00	5.77	23.90	29.13	586	0.89	4	4609.2	24.90
1004.00	5.00	24.41	31.48	587	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	588	0.97	6	4623	26.50
1006.00	5.71	26.29	33.16	589	0.95	7	4627.6	27.29
990.00	5.32	25.19	31.31	590	1.12	1	4554	26.19
1010.00	5.97	25.26	30.80	591	1	2	4646	26.26
1005.00	5.00	25.58	30.91	592	1.21	3	4623	26.58
1000.00	5.81	25.13	30.08	593	1.09	4	4600	26.13
995.00	5.73	24.03	29.12	594	1.03	5	4577	25.03
999.00	5.68	24.30	28.69	595	0.92	6	4595.4	25.30
1001.00	5.84	23.80	28.61	596	0.93	7	4604.6	24.80
1002.00	5.77	23.90	29.13	597	0.99	1	4609.2	24.90
1004.00	5.00	24.41	31.48	598	0.89	2	4618.4	25.41
1005.00	5.27	25.50	32.41	599	0.99	3	4623	26.50
1006.00	5.71	26.29	33.16	600	0.89	4	4627.6	27.29
1030.00	6.97	25.32	31.07	601	0.99	5	4738	26.32
990.00	5.32	25.19	31.31	602	0.97	6	4554	26.19
1010.00	5.97	25.26	30.80	603	0.95	7	4646	26.26
1005.00	5.00	25.58	30.91	604	1.12	1	4623	26.58
1000.00	5.81	25.13	30.08	605	1	2	4600	26.13
995.00	5.73	24.03	29.12	606	1.21	3	4577	25.03
999.00	5.68	24.30	28.69	607	1.09	4	4595.4	25.30
1001.00	5.84	23.80	28.61	608	1.03	5	4604.6	24.80
1002.00	5.77	23.90	29.13	609	0.92	6	4609.2	24.90
1004.00	5.00	24.41	31.48	610	0.93	7	4618.4	25.41
1005.00	5.27	25.50	32.41	611	0.99	1	4623	26.50
1006.00	5.71	26.29	33.16	612	0.89	2	4627.6	27.29
1005.00	5.00	25.58	30.91	613	0.99	3	4623	26.58
1000.00	5.81	25.13	30.08	614	0.97	4	4600	26.13
995.00	5.73	24.03	29.12	615	0.95	5	4577	25.03
999.00	5.68	24.30	28.69	616	1.12	6	4595.4	25.30
1001.00	5.84	23.80	28.61	617	1	7	4604.6	24.80
1002.00	5.77	23.90	29.13	618	1.21	1	4609.2	24.90
1004.00	5.00	24.41	31.48	619	1.09	2	4618.4	25.41
1005.00	5.27	25.50	32.41	620	1.03	3	4623	26.50
1006.00	5.71	26.29	33.16	621	0.92	4	4627.6	27.29
1030.00	6.97	25.32	31.07	622	0.93	5	4738	26.32
990.00	5.32	25.19	31.31	623	0.99	6	4554	26.19
1010.00	5.97	25.26	30.80	624	0.89	7	4646	26.26
1005.00	5.00	25.58	30.91	625	0.99	1	4623	26.58
1000.00	5.81	25.13	30.08	626	0.97	2	4600	26.13
995.00	5.73	24.03	29.12	627	0.95	3	4577	25.03
999.00	5.68	24.30	28.69	628	1.12	4	4595.4	25.30
1001.00	5.84	23.80	28.61	629	1	5	4604.6	24.80
1002.00	5.77	23.90	29.13	630	1.21	6	4609.2	24.90
1004.00	5.00	24.41	31.48	631	1.09	7	4618.4	25.41
1005.00	5.27	25.50	32.41	632	1.03	1	4623	26.50
1006.00	5.71	26.29	33.16	633	0.92	2	4627.6	27.29
1030.00	6.97	25.32	31.07	634	0.93	3	4738	26.32
990.00	5.32	25.19	31.31	635	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	636	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	637	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	638	0.89	7	4600	26.13
995.00	5.73	24.03	29.12	639	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	640	0.97	2	4595.4	25.30
1001.00	5.84	23.80	28.61	641	0.95	3	4604.6	24.80
1002.00	5.77	23.90	29.13	642	1.12	4	4609.2	24.90
1004.00	5.00	24.41	31.48	643	1	5	4618.4	25.41
1005.00	5.27	25.50	32.41	644	1.21	6	4623	26.50
1006.00	5.71	26.29	33.16	645	1.09	7	4627.6	27.29
1030.00	6.97	25.32	31.07	646	1.03	1	4738	26.32
990.00	5.32	25.19	31.31	647	0.92	2	4554	26.19
1010.00	5.97	25.26	30.80	648	0.93	3	4646	26.26
1005.00	5.00	25.58	30.91	649	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	650	0.89	5	4600	26.13
995.00	5.73	24.03	29.12	651	0.99	6	4577	25.03
999.00	5.68	24.30	28.69	652	0.97	7	4595.4	25.30
1001.00	5.84	23.80	28.61	653	0.95	1	4604.6	24.80
1002.00	5.77	23.90	29.13	654	1.12	2	4609.2	24.90
1004.00	5.00	24.41	31.48	655	1	3	4618.4	25.41
1005.00	5.27	25.50	32.41	656	1.21	4	4623	26.50
1006.00	5.71	26.29	33.16	657	1.09	5	4627.6	27.29
990.00	5.32	25.19	31.31	658	1.03	6	4554	26.19
1010.00	5.97	25.26	30.80	659	0.92	7	4646	26.26
1005.00	5.00	25.58	30.91	660	0.93	1	4623	26.58
1000.00	5.81	25.13	30.08	661	0.99	2	4600	26.13
995.00	5.73	24.03	29.12	662	0.89	3	4577	25.03
999.00	5.68	24.30	28.69	663	0.99	4	4595.4	25.30
1001.00	5.84	23.80	28.61	664	0.97	5	4604.6	24.80
1002.00	5.77	23.90	29.13	665	0.95	6	4609.2	24.90
1004.00	5.00	24.41	31.48	666	1.12	7	4618.4	25.41
1005.00	5.27	25.50	32.41	667	1	1	4623	26.50
1006.00	5.71	26.29	33.16	668	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	669	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	670	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	671	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	672	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	673	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	674	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	675	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	676	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	677	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	678	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	679	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	680	1.12	7	4627.6	27.29
1005.00	5.27	25.50	32.41	681	1	1	4623	26.50
1006.00	5.71	26.29	33.16	682	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	683	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	684	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	685	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	686	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	687	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	688	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	689	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	690	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	691	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	692	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	693	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	694	1.12	7	4627.6	27.29
1005.00	5.00	25.58	30.91	695	1	1	4623	26.58
1000.00	5.81	25.13	30.08	696	1.21	2	4600	26.13
995.00	5.73	24.03	29.12	697	1.09	3	4577	25.03
999.00	5.68	24.30	28.69	698	1.03	4	4595.4	25.30
1001.00	5.84	23.80	28.61	699	0.92	5	4604.6	24.80
1002.00	5.77	23.90	29.13	700	0.93	6	4609.2	24.90
1004.00	5.00	24.41	31.48	701	0.99	7	4618.4	25.41
1005.00	5.27	25.50	32.41	702	0.89	1	4623	26.50
1006.00	5.71	26.29	33.16	703	0.99	2	4627.6	27.29
1030.00	6.97	25.32	31.07	704	0.97	3	4738	26.32
990.00	5.32	25.19	31.31	705	0.95	4	4554	26.19
1010.00	5.97	25.26	30.80	706	1.12	5	4646	26.26
1005.00	5.00	25.58	30.91	707	1	6	4623	26.58
1000.00	5.81	25.13	30.08	708	1.21	7	4600	26.13
995.00	5.73	24.03	29.12	709	1.09	1	4577	25.03
999.00	5.68	24.30	28.69	710	1.03	2	4595.4	25.30
1001.00	5.84	23.80	28.61	711	0.92	3	4604.6	24.80
1002.00	5.77	23.90	29.13	712	0.93	4	4609.2	24.90
1004.00	5.00	24.41	31.48	713	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	714	0.89	6	4623	26.50
1006.00	5.71	26.29	33.16	715	0.99	7	4627.6	27.29
1030.00	6.97	25.32	31.07	716	0.97	1	4738	26.32
990.00	5.32	25.19	31.31	717	0.95	2	4554	26.19
1010.00	5.97	25.26	30.80	718	1.12	3	4646	26.26
1005.00	5.00	25.58	30.91	719	1	4	4623	26.58
1000.00	5.81	25.13	30.08	720	1.21	5	4600	26.13
995.00	5.73	24.03	29.12	721	1.09	6	4577	25.03
999.00	5.68	24.30	28.69	722	1.03	7	4595.4	25.30
1001.00	5.84	23.80	28.61	723	0.92	1	4604.6	24.80
1002.00	5.77	23.90	29.13	724	0.93	2	4609.2	24.90
1004.00	5.00	24.41	31.48	725	0.99	3	4618.4	25.41
1005.00	5.27	25.50	32.41	726	0.89	4	4623	26.50
1006.00	5.71	26.29	33.16	727	0.99	5	4627.6	27.29
1030.00	6.97	25.32	31.07	728	0.89	6	4738	26.32
990.00	5.32	25.19	31.31	729	0.99	7	4554	26.19
1010.00	5.97	25.26	30.80	730	0.97	1	4646	26.26
990.00	5.32	25.19	31.31	731	0.89	1	4554	26.19
1010.00	5.97	25.26	30.80	732	0.99	2	4646	26.26
1005.00	5.00	25.58	30.91	733	0.97	3	4623	26.58
1000.00	5.81	25.13	30.08	734	0.95	4	4600	26.13
995.00	5.73	24.03	29.12	735	1.12	5	4577	25.03
999.00	5.68	24.30	28.69	736	1	6	4595.4	25.30
1001.00	5.84	23.80	28.61	737	1.21	7	4604.6	24.80
1002.00	5.77	23.90	29.13	738	1.09	1	4609.2	24.90
1004.00	5.00	24.41	31.48	739	1.03	2	4618.4	25.41
1005.00	5.27	25.50	32.41	740	0.92	3	4623	26.50
1006.00	5.71	26.29	33.16	741	0.93	4	4627.6	27.29
1030.00	6.97	25.32	31.07	742	0.99	5	4738	26.32
990.00	5.32	25.19	31.31	743	0.89	6	4554	26.19
1010.00	5.97	25.26	30.80	744	0.99	7	4646	26.26
1005.00	5.00	25.58	30.91	745	0.89	1	4623	26.58
1000.00	5.81	25.13	30.08	746	0.99	2	4600	26.13
995.00	5.73	24.03	29.12	747	0.97	3	4577	25.03
999.00	5.68	24.30	28.69	748	0.95	4	4595.4	25.30
1001.00	5.84	23.80	28.61	749	1.12	5	4604.6	24.80
1002.00	5.77	23.90	29.13	750	1	6	4609.2	24.90
1004.00	5.00	24.41	31.48	751	1.21	7	4618.4	25.41
1005.00	5.27	25.50	32.41	752	1.09	1	4623	26.50
1006.00	5.71	26.29	33.16	753	1.03	2	4627.6	27.29
1030.00	6.97	25.32	31.07	754	0.92	3	4738	26.32
990.00	5.32	25.19	31.31	755	0.93	4	4554	26.19
1010.00	5.97	25.26	30.80	756	0.99	5	4646	26.26
1005.00	5.00	25.58	30.91	757	0.89	6	4623	26.58
1000.00	5.81	25.13	30.08	758	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	759	0.97	1	4577	25.03
999.00	5.68	24.30	28.69	760	0.95	2	4595.4	25.30
1001.00	5.84	23.80	28.61	761	1.12	3	4604.6	24.80
1002.00	5.77	23.90	29.13	762	1	4	4609.2	24.90
1004.00	5.00	24.41	31.48	763	1.21	5	4618.4	25.41
1005.00	5.27	25.50	32.41	764	1.09	6	4623	26.50
1006.00	5.71	26.29	33.16	765	1.03	7	4627.6	27.29
1030.00	6.97	25.32	31.07	766	0.92	1	4738	26.32
990.00	5.32	25.19	31.31	767	0.93	2	4554	26.19
1010.00	5.97	25.26	30.80	768	0.99	3	4646	26.26
1005.00	5.00	25.58	30.91	769	0.89	4	4623	26.58
1000.00	5.81	25.13	30.08	770	0.99	5	4600	26.13
995.00	5.73	24.03	29.12	771	0.97	6	4577	25.03
999.00	5.68	24.30	28.69	772	0.95	7	4595.4	25.30
1001.00	5.84	23.80	28.61	773	1.12	1	4604.6	24.80
1002.00	5.77	23.90	29.13	774	1	2	4609.2	24.90
1004.00	5.00	24.41	31.48	775	1.21	3	4618.4	25.41
1005.00	5.27	25.50	32.41	776	1.09	4	4623	26.50
1006.00	5.71	26.29	33.16	777	1.03	5	4627.6	27.29
990.00	5.32	25.19	31.31	778	0.92	6	4554	26.19
1010.00	5.97	25.26	30.80	779	0.93	7	4646	26.26
1005.00	5.00	25.58	30.91	780	0.99	1	4623	26.58
1000.00	5.81	25.13	30.08	781	0.89	2	4600	26.13
995.00	5.73	24.03	29.12	782	0.99	3	4577	25.03
999.00	5.68	24.30	28.69	783	0.89	4	4595.4	25.30
1001.00	5.84	23.80	28.61	784	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	785	0.97	6	4609.2	24.90
1004.00	5.00	24.41	31.48	786	0.95	7	4618.4	25.41
1005.00	5.27	25.50	32.41	787	1.12	1	4623	26.50
1006.00	5.71	26.29	33.16	788	1	2	4627.6	27.29
1030.00	6.97	25.32	31.07	789	1.21	3	4738	26.32
990.00	5.32	25.19	31.31	790	1.09	4	4554	26.19
1010.00	5.97	25.26	30.80	791	1.03	5	4646	26.26
1005.00	5.00	25.58	30.91	792	0.92	6	4623	26.58
1000.00	5.81	25.13	30.08	793	0.93	7	4600	26.13
995.00	5.73	24.03	29.12	794	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	795	0.89	2	4595.4	25.30
1001.00	5.84	23.80	28.61	796	0.99	3	4604.6	24.80
1002.00	5.77	23.90	29.13	797	0.89	4	4609.2	24.90
1004.00	5.00	24.41	31.48	798	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	799	0.97	6	4623	26.50
1006.00	5.71	26.29	33.16	800	0.95	7	4627.6	27.29
1005.00	5.00	25.58	30.91	801	1.12	1	4623	26.58
1000.00	5.81	25.13	30.08	802	1	2	4600	26.13
995.00	5.73	24.03	29.12	803	1.21	3	4577	25.03
999.00	5.68	24.30	28.69	804	1.09	4	4595.4	25.30
1001.00	5.84	23.80	28.61	805	1.03	5	4604.6	24.80
1002.00	5.77	23.90	29.13	806	0.92	6	4609.2	24.90
1004.00	5.00	24.41	31.48	807	0.93	7	4618.4	25.41
1005.00	5.27	25.50	32.41	808	0.99	1	4623	26.50
1006.00	5.71	26.29	33.16	809	0.89	2	4627.6	27.29
1030.00	6.97	25.32	31.07	810	0.99	3	4738	26.32
990.00	5.32	25.19	31.31	811	0.97	4	4554	26.19
1010.00	5.97	25.26	30.80	812	0.95	5	4646	26.26
1005.00	5.00	25.58	30.91	813	1.12	6	4623	26.58
1000.00	5.81	25.13	30.08	814	1	7	4600	26.13
995.00	5.73	24.03	29.12	815	1.21	1	4577	25.03
999.00	5.68	24.30	28.69	816	1.09	2	4595.4	25.30
1001.00	5.84	23.80	28.61	817	1.03	3	4604.6	24.80
1002.00	5.77	23.90	29.13	818	0.92	4	4609.2	24.90
1004.00	5.00	24.41	31.48	819	0.93	5	4618.4	25.41
1005.00	5.27	25.50	32.41	820	0.99	6	4623	26.50
1006.00	5.71	26.29	33.16	821	0.89	7	4627.6	27.29
1030.00	6.97	25.32	31.07	822	0.99	1	4738	26.32
990.00	5.32	25.19	31.31	823	0.97	2	4554	26.19
1010.00	5.97	25.26	30.80	824	0.95	3	4646	26.26
1005.00	5.00	25.58	30.91	825	1.12	4	4623	26.58
1000.00	5.81	25.13	30.08	826	1	5	4600	26.13
995.00	5.73	24.03	29.12	827	1.21	6	4577	25.03
999.00	5.68	24.30	28.69	828	1.09	7	4595.4	25.30
1001.00	5.84	23.80	28.61	829	1.03	1	4604.6	24.80
1002.00	5.77	23.90	29.13	830	0.92	2	4609.2	24.90
1004.00	5.00	24.41	31.48	831	0.93	3	4618.4	25.41
1005.00	5.27	25.50	32.41	832	0.99	4	4623	26.50
1006.00	5.71	26.29	33.16	833	0.89	5	4627.6	27.29
1030.00	6.97	25.32	31.07	834	0.99	6	4738	26.32
990.00	5.32	25.19	31.31	835	0.89	7	4554	26.19
1010.00	5.97	25.26	30.80	836	0.99	1	4646	26.26
1005.00	5.00	25.58	30.91	837	0.97	2	4623	26.58
1000.00	5.81	25.13	30.08	838	0.95	3	4600	26.13
995.00	5.73	24.03	29.12	839	1.12	4	4577	25.03
999.00	5.68	24.30	28.69	840	1	5	4595.4	25.30
1001.00	5.84	23.80	28.61	841	1.21	6	4604.6	24.80
1002.00	5.77	23.90	29.13	842	1.09	7	4609.2	24.90
1004.00	5.00	24.41	31.48	843	1.03	1	4618.4	25.41
1005.00	5.27	25.50	32.41	844	0.92	2	4623	26.50
1006.00	5.71	26.29	33.16	845	0.93	3	4627.6	27.29
990.00	5.32	25.19	31.31	846	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	847	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	848	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	849	0.97	7	4600	26.13
995.00	5.73	24.03	29.12	850	0.95	1	4577	25.03
999.00	5.68	24.30	28.69	851	1.12	2	4595.4	25.30
1001.00	5.84	23.80	28.61	852	1	3	4604.6	24.80
1002.00	5.77	23.90	29.13	853	1.21	4	4609.2	24.90
1004.00	5.00	24.41	31.48	854	1.09	5	4618.4	25.41
1005.00	5.27	25.50	32.41	855	1.03	6	4623	26.50
1006.00	5.71	26.29	33.16	856	0.92	7	4627.6	27.29
1030.00	6.97	25.32	31.07	857	0.93	1	4738	26.32
