RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
1030	6.97	25.32	31.07	1822	0.89	6	4738	26.32
990	5.32	25.19	31.31	1823	0.99	7	4554	26.19
1010	5.97	25.26	30.8	1824	0.97	1	4646	26.26
990	5.32	25.19	31.31	1825	0.89	1	4554	26.19
1010	5.97	25.26	30.8	1826	0.99	2	4646	26.26
1005	5	25.58	30.91	1827	0.97	3	4623	26.58
1000	5.81	25.13	30.08	1828	0.95	4	4600	26.13
995	5.73	24.03	29.12	1829	1.12	5	4577	25.03
999	5.68	24.3	28.69	1830	1	6	4595.4	25.3
1001	5.84	23.8	28.61	1831	1.21	7	4604.6	24.8
1002	5.77	23.9	29.13	1832	1.09	1	4609.2	24.9
1004	5	24.41	31.48	1833	1.03	2	4618.4	25.41
1005	5.27	25.5	32.41	1834	0.92	3	4623	26.5
1006	5.71	26.29	33.16	1835	0.93	4	4627.6	27.29
1030	6.97	25.32	31.07	1836	0.99	5	4738	26.32
990	5.32	25.19	31.31	1837	0.89	6	4554	26.19
1010	5.97	25.26	30.8	1838	0.99	7	4646	26.26
1005	5	25.58	30.91	1839	0.89	1	4623	26.58
1000	5.81	25.13	30.08	1840	0.99	2	4600	26.13
995	5.73	24.03	29.12	1841	0.97	3	4577	25.03
999	5.68	24.3	28.69	1842	0.95	4	4595.4	25.3
1001	5.84	23.8	28.61	1843	1.12	5	4604.6	24.8
1002	5.77	23.9	29.13	1844	1	6	4609.2	24.9
1004	5	24.41	31.48	1845	1.21	7	4618.4	25.41
1005	5.27	25.5	32.41	1846	1.09	1	4623	26.5
1006	5.71	26.29	33.16	1847	1.03	2	4627.6	27.29
1030	6.97	25.32	31.07	1848	0.92	3	4738	26.32
990	5.32	25.19	31.31	1849	0.93	4	4554	26.19
1010	5.97	25.26	30.8	1850	0.99	5	4646	26.26
1005	5	25.58	30.91	1851	0.89	6	4623	26.58
1000	5.81	25.13	30.08	1852	0.99	7	4600	26.13
995	5.73	24.03	29.12	1853	0.97	1	4577	25.03
999	5.68	24.3	28.69	1854	0.95	2	4595.4	25.3
1001	5.84	23.8	28.61	1855	1.12	3	4604.6	24.8
1002	5.77	23.9	29.13	1856	1	4	4609.2	24.9
1004	5	24.41	31.48	1857	1.21	5	4618.4	25.41
1005	5.27	25.5	32.41	1858	1.09	6	4623	26.5
1006	5.71	26.29	33.16	1859	1.03	7	4627.6	27.29
1030	6.97	25.32	31.07	1860	0.92	1	4738	26.32
990	5.32	25.19	31.31	1861	0.93	2	4554	26.19
1010	5.97	25.26	30.8	1862	0.99	3	4646	26.26
1005	5	25.58	30.91	1863	0.89	4	4623	26.58
1000	5.81	25.13	30.08	1864	0.99	5	4600	26.13
995	5.73	24.03	29.12	1865	0.97	6	4577	25.03
999	5.68	24.3	28.69	1866	0.95	7	4595.4	25.3
1001	5.84	23.8	28.61	1867	1.12	1	4604.6	24.8
1002	5.77	23.9	29.13	1868	1	2	4609.2	24.9
1004	5	24.41	31.48	1869	1.21	3	4618.4	25.41
1005	5.27	25.5	32.41	1870	1.09	4	4623	26.5
1006	5.71	26.29	33.16	1871	1.03	5	4627.6	27.29
990	5.32	25.19	31.31	1872	0.92	6	4554	26.19
1010	5.97	25.26	30.8	1873	0.93	7	4646	26.26
1005	5	25.58	30.91	1874	0.99	1	4623	26.58
1000	5.81	25.13	30.08	1875	0.89	2	4600	26.13
995	5.73	24.03	29.12	1876	0.99	3	4577	25.03
999	5.68	24.3	28.69	1877	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	1878	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	1879	0.97	6	4609.2	24.9
1004	5	24.41	31.48	1880	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	1881	1.12	1	4623	26.5
1006	5.71	26.29	33.16	1882	1	2	4627.6	27.29
1030	6.97	25.32	31.07	1883	1.21	3	4738	26.32
990	5.32	25.19	31.31	1884	1.09	4	4554	26.19
1010	5.97	25.26	30.8	1885	1.03	5	4646	26.26
1005	5	25.58	30.91	1886	0.92	6	4623	26.58
1000	5.81	25.13	30.08	1887	0.93	7	4600	26.13
995	5.73	24.03	29.12	1888	0.99	1	4577	25.03
999	5.68	24.3	28.69	1889	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	1890	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	1891	0.89	4	4609.2	24.9
1004	5	24.41	31.48	1892	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	1893	0.97	6	4623	26.5
1006	5.71	26.29	33.16	1894	0.95	7	4627.6	27.29
1005	5	25.58	30.91	1895	1.12	1	4623	26.58
1000	5.81	25.13	30.08	1896	1	2	4600	26.13
995	5.73	24.03	29.12	1897	1.21	3	4577	25.03
999	5.68	24.3	28.69	1898	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	1899	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	1900	0.92	6	4609.2	24.9
1004	5	24.41	31.48	1901	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	1902	0.99	1	4623	26.5
1006	5.71	26.29	33.16	1903	0.89	2	4627.6	27.29
1030	6.97	25.32	31.07	1904	0.99	3	4738	26.32
990	5.32	25.19	31.31	1905	0.97	4	4554	26.19
1010	5.97	25.26	30.8	1906	0.95	5	4646	26.26
1005	5	25.58	30.91	1907	1.12	6	4623	26.58
1000	5.81	25.13	30.08	1908	1	7	4600	26.13
995	5.73	24.03	29.12	1909	1.21	1	4577	25.03
999	5.68	24.3	28.69	1910	1.09	2	4595.4	25.3
1001	5.84	23.8	28.61	1911	1.03	3	4604.6	24.8
1002	5.77	23.9	29.13	1912	0.92	4	4609.2	24.9
1004	5	24.41	31.48	1913	0.93	5	4618.4	25.41
1005	5.27	25.5	32.41	1914	0.99	6	4623	26.5
1006	5.71	26.29	33.16	1915	0.89	7	4627.6	27.29
1030	6.97	25.32	31.07	1916	0.99	1	4738	26.32
990	5.32	25.19	31.31	1917	0.97	2	4554	26.19
1010	5.97	25.26	30.8	1918	0.95	3	4646	26.26
1005	5	25.58	30.91	1919	1.12	4	4623	26.58
1000	5.81	25.13	30.08	1920	1	5	4600	26.13
995	5.73	24.03	29.12	1921	1.21	6	4577	25.03
999	5.68	24.3	28.69	1922	1.09	7	4595.4	25.3
1001	5.84	23.8	28.61	1923	1.03	1	4604.6	24.8
1002	5.77	23.9	29.13	1924	0.92	2	4609.2	24.9
1004	5	24.41	31.48	1925	0.93	3	4618.4	25.41
1005	5.27	25.5	32.41	1926	0.99	4	4623	26.5
1006	5.71	26.29	33.16	1927	0.89	5	4627.6	27.29
1030	6.97	25.32	31.07	1928	0.99	6	4738	26.32
990	5.32	25.19	31.31	1929	0.89	7	4554	26.19
1010	5.97	25.26	30.8	1930	0.99	1	4646	26.26
1005	5	25.58	30.91	1931	0.97	2	4623	26.58
1000	5.81	25.13	30.08	1932	0.95	3	4600	26.13
995	5.73	24.03	29.12	1933	1.12	4	4577	25.03
999	5.68	24.3	28.69	1934	1	5	4595.4	25.3
1001	5.84	23.8	28.61	1935	1.21	6	4604.6	24.8
1002	5.77	23.9	29.13	1936	1.09	7	4609.2	24.9
1004	5	24.41	31.48	1937	1.03	1	4618.4	25.41
1005	5.27	25.5	32.41	1938	0.92	2	4623	26.5
1006	5.71	26.29	33.16	1939	0.93	3	4627.6	27.29
990	5.32	25.19	31.31	1940	0.99	4	4554	26.19
1010	5.97	25.26	30.8	1941	0.89	5	4646	26.26
1005	5	25.58	30.91	1942	0.99	6	4623	26.58
1000	5.81	25.13	30.08	1943	0.97	7	4600	26.13
995	5.73	24.03	29.12	1944	0.95	1	4577	25.03
999	5.68	24.3	28.69	1945	1.12	2	4595.4	25.3
1001	5.84	23.8	28.61	1946	1	3	4604.6	24.8
1002	5.77	23.9	29.13	1947	1.21	4	4609.2	24.9
1004	5	24.41	31.48	1948	1.09	5	4618.4	25.41
1005	5.27	25.5	32.41	1949	1.03	6	4623	26.5
1006	5.71	26.29	33.16	1950	0.92	7	4627.6	27.29
1030	6.97	25.32	31.07	1951	0.93	1	4738	26.32
990	5.32	25.19	31.31	1952	0.99	2	4554	26.19
1010	5.97	25.26	30.8	1953	0.89	3	4646	26.26
1005	5	25.58	30.91	1954	0.99	4	4623	26.58
1000	5.81	25.13	30.08	1955	0.97	5	4600	26.13
995	5.73	24.03	29.12	1956	0.95	6	4577	25.03
999	5.68	24.3	28.69	1957	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	1958	1	1	4604.6	24.8
1002	5.77	23.9	29.13	1959	1.21	2	4609.2	24.9
1004	5	24.41	31.48	1960	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	1961	1.03	4	4623	26.5
1006	5.71	26.29	33.16	1962	0.92	5	4627.6	27.29
1005	5.27	25.5	32.41	1963	0.93	6	4623	26.5
1006	5.71	26.29	33.16	1964	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	1965	0.89	1	4738	26.32
990	5.32	25.19	31.31	1966	0.99	2	4554	26.19
1010	5.97	25.26	30.8	1967	0.89	3	4646	26.26
1005	5	25.58	30.91	1968	0.99	4	4623	26.58
1000	5.81	25.13	30.08	1969	0.97	5	4600	26.13
995	5.73	24.03	29.12	1970	0.95	6	4577	25.03
999	5.68	24.3	28.69	1971	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	1972	1	1	4604.6	24.8
1002	5.77	23.9	29.13	1973	1.21	2	4609.2	24.9
1004	5	24.41	31.48	1974	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	1975	1.03	4	4623	26.5
1006	5.71	26.29	33.16	1976	0.92	5	4627.6	27.29
1005	5	25.58	30.91	1977	0.93	6	4623	26.58
1000	5.81	25.13	30.08	1978	0.99	7	4600	26.13
995	5.73	24.03	29.12	1979	0.89	1	4577	25.03
999	5.68	24.3	28.69	1980	0.99	2	4595.4	25.3
999	5.68	24.3	28.69	1981	0.89	3	4595.4	25.3
1001	5.84	23.8	28.61	1982	0.99	4	4604.6	24.8
1002	5.77	23.9	29.13	1983	0.97	5	4609.2	24.9
1004	5	24.41	31.48	1984	0.95	6	4618.4	25.41
1005	5.27	25.5	32.41	1985	1.12	7	4623	26.5
1006	5.71	26.29	33.16	1986	1	1	4627.6	27.29
1030	6.97	25.32	31.07	1987	1.21	2	4738	26.32
990	5.32	25.19	31.31	1988	1.09	3	4554	26.19
1010	5.97	25.26	30.8	1989	1.03	4	4646	26.26
1005	5	25.58	30.91	1990	0.92	5	4623	26.58
1000	5.81	25.13	30.08	1991	0.93	6	4600	26.13
995	5.73	24.03	29.12	1992	0.99	7	4577	25.03
999	5.68	24.3	28.69	1993	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	1994	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	1995	0.97	3	4609.2	24.9
1004	5	24.41	31.48	1996	0.95	4	4618.4	25.41
1005	5.27	25.5	32.41	1997	1.12	5	4623	26.5
1006	5.71	26.29	33.16	1998	1	6	4627.6	27.29
990	5.32	25.19	31.31	1999	1.21	7	4554	26.19
1010	5.97	25.26	30.8	2000	1.09	1	4646	26.26
1005	5	25.58	30.91	2001	1.03	2	4623	26.58
1000	5.81	25.13	30.08	2002	0.92	3	4600	26.13
995	5.73	24.03	29.12	2003	0.93	4	4577	25.03
999	5.68	24.3	28.69	2004	0.99	5	4595.4	25.3
1001	5.84	23.8	28.61	2005	0.89	6	4604.6	24.8
1002	5.77	23.9	29.13	2006	0.99	7	4609.2	24.9
1004	5	24.41	31.48	2007	0.89	1	4618.4	25.41
1005	5.27	25.5	32.41	2008	0.99	2	4623	26.5
1006	5.71	26.29	33.16	2009	0.97	3	4627.6	27.29
1030	6.97	25.32	31.07	2010	0.95	4	4738	26.32
990	5.32	25.19	31.31	2011	1.12	5	4554	26.19
1010	5.97	25.26	30.8	2012	1	6	4646	26.26
1005	5	25.58	30.91	2013	1.21	7	4623	26.58
1000	5.81	25.13	30.08	2014	1.09	1	4600	26.13
995	5.73	24.03	29.12	2015	1.03	2	4577	25.03
999	5.68	24.3	28.69	2016	0.92	3	4595.4	25.3
1001	5.84	23.8	28.61	2017	0.93	4	4604.6	24.8
1002	5.77	23.9	29.13	2018	0.99	5	4609.2	24.9
1004	5	24.41	31.48	2019	0.89	6	4618.4	25.41
1005	5.27	25.5	32.41	2020	0.99	7	4623	26.5
1006	5.71	26.29	33.16	2021	0.97	1	4627.6	27.29
1005	5	25.58	30.91	2022	0.95	2	4623	26.58
1000	5.81	25.13	30.08	2023	1.12	3	4600	26.13
995	5.73	24.03	29.12	2024	1	4	4577	25.03
999	5.68	24.3	28.69	2025	1.21	5	4595.4	25.3
1001	5.84	23.8	28.61	2026	1.09	6	4604.6	24.8
1002	5.77	23.9	29.13	2027	1.03	7	4609.2	24.9
1004	5	24.41	31.48	2028	0.92	1	4618.4	25.41
1005	5.27	25.5	32.41	2029	0.93	2	4623	26.5
1006	5.71	26.29	33.16	2030	0.99	3	4627.6	27.29
999	5.68	24.3	28.69	2031	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	2032	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	2033	0.97	6	4609.2	24.9
1004	5	24.41	31.48	2034	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	2035	1.12	1	4623	26.5
1006	5.71	26.29	33.16	2036	1	2	4627.6	27.29
1030	6.97	25.32	31.07	2037	1.21	3	4738	26.32
990	5.32	25.19	31.31	2038	1.09	4	4554	26.19
1010	5.97	25.26	30.8	2039	1.03	5	4646	26.26
1005	5	25.58	30.91	2040	0.92	6	4623	26.58
1000	5.81	25.13	30.08	2041	0.93	7	4600	26.13
995	5.73	24.03	29.12	2042	0.99	1	4577	25.03
999	5.68	24.3	28.69	2043	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	2044	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	2045	0.89	4	4609.2	24.9
1004	5	24.41	31.48	2046	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2047	0.97	6	4623	26.5
1006	5.71	26.29	33.16	2048	0.95	7	4627.6	27.29
990	5.32	25.19	31.31	2049	1.12	1	4554	26.19
1010	5.97	25.26	30.8	2050	1	2	4646	26.26
1005	5	25.58	30.91	2051	1.21	3	4623	26.58
1000	5.81	25.13	30.08	2052	1.09	4	4600	26.13
995	5.73	24.03	29.12	2053	1.03	5	4577	25.03
999	5.68	24.3	28.69	2054	0.92	6	4595.4	25.3
1001	5.84	23.8	28.61	2055	0.93	7	4604.6	24.8
1002	5.77	23.9	29.13	2056	0.99	1	4609.2	24.9
1004	5	24.41	31.48	2057	0.89	2	4618.4	25.41
1005	5.27	25.5	32.41	2058	0.99	3	4623	26.5
1006	5.71	26.29	33.16	2059	0.89	4	4627.6	27.29
1030	6.97	25.32	31.07	2060	0.99	5	4738	26.32
990	5.32	25.19	31.31	2061	0.97	6	4554	26.19
1010	5.97	25.26	30.8	2062	0.95	7	4646	26.26
1005	5	25.58	30.91	2063	1.12	1	4623	26.58
1000	5.81	25.13	30.08	2064	1	2	4600	26.13
995	5.73	24.03	29.12	2065	1.21	3	4577	25.03
999	5.68	24.3	28.69	2066	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	2067	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	2068	0.92	6	4609.2	24.9
1004	5	24.41	31.48	2069	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	2070	0.99	1	4623	26.5
1006	5.71	26.29	33.16	2071	0.89	2	4627.6	27.29
1005	5	25.58	30.91	2072	0.99	3	4623	26.58
1000	5.81	25.13	30.08	2073	0.97	4	4600	26.13
995	5.73	24.03	29.12	2074	0.95	5	4577	25.03
999	5.68	24.3	28.69	2075	1.12	6	4595.4	25.3
1001	5.84	23.8	28.61	2076	1	7	4604.6	24.8
1002	5.77	23.9	29.13	2077	1.21	1	4609.2	24.9
1004	5	24.41	31.48	2078	1.09	2	4618.4	25.41
1005	5.27	25.5	32.41	2079	1.03	3	4623	26.5
1006	5.71	26.29	33.16	2080	0.92	4	4627.6	27.29
1030	6.97	25.32	31.07	2081	0.93	5	4738	26.32
990	5.32	25.19	31.31	2082	0.99	6	4554	26.19
1010	5.97	25.26	30.8	2083	0.89	7	4646	26.26
1005	5	25.58	30.91	2084	0.99	1	4623	26.58
1000	5.81	25.13	30.08	2085	0.97	2	4600	26.13
995	5.73	24.03	29.12	2086	0.95	3	4577	25.03
999	5.68	24.3	28.69	2087	1.12	4	4595.4	25.3
1001	5.84	23.8	28.61	2088	1	5	4604.6	24.8
1002	5.77	23.9	29.13	2089	1.21	6	4609.2	24.9
1004	5	24.41	31.48	2090	1.09	7	4618.4	25.41
1005	5.27	25.5	32.41	2091	1.03	1	4623	26.5
1006	5.71	26.29	33.16	2092	0.92	2	4627.6	27.29
1030	6.97	25.32	31.07	2093	0.93	3	4738	26.32
990	5.32	25.19	31.31	2094	0.99	4	4554	26.19
1010	5.97	25.26	30.8	2095	0.89	5	4646	26.26
1005	5	25.58	30.91	2096	0.99	6	4623	26.58
1000	5.81	25.13	30.08	2097	0.89	7	4600	26.13
995	5.73	24.03	29.12	2098	0.99	1	4577	25.03
999	5.68	24.3	28.69	2099	0.97	2	4595.4	25.3
1001	5.84	23.8	28.61	2100	0.95	3	4604.6	24.8
1002	5.77	23.9	29.13	2101	1.12	4	4609.2	24.9
1004	5	24.41	31.48	2102	1	5	4618.4	25.41
1005	5.27	25.5	32.41	2103	1.21	6	4623	26.5
1006	5.71	26.29	33.16	2104	1.09	7	4627.6	27.29
1030	6.97	25.32	31.07	2105	1.03	1	4738	26.32
990	5.32	25.19	31.31	2106	0.92	2	4554	26.19
1010	5.97	25.26	30.8	2107	0.93	3	4646	26.26
1005	5	25.58	30.91	2108	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2109	0.89	5	4600	26.13
995	5.73	24.03	29.12	2110	0.99	6	4577	25.03
999	5.68	24.3	28.69	2111	0.97	7	4595.4	25.3
1001	5.84	23.8	28.61	2112	0.95	1	4604.6	24.8
1002	5.77	23.9	29.13	2113	1.12	2	4609.2	24.9
1004	5	24.41	31.48	2114	1	3	4618.4	25.41
1005	5.27	25.5	32.41	2115	1.21	4	4623	26.5
1006	5.71	26.29	33.16	2116	1.09	5	4627.6	27.29
990	5.32	25.19	31.31	2117	1.03	6	4554	26.19
1010	5.97	25.26	30.8	2118	0.92	7	4646	26.26
1005	5	25.58	30.91	2119	0.93	1	4623	26.58
1000	5.81	25.13	30.08	2120	0.99	2	4600	26.13
995	5.73	24.03	29.12	2121	0.89	3	4577	25.03
999	5.68	24.3	28.69	2122	0.99	4	4595.4	25.3
1001	5.84	23.8	28.61	2123	0.97	5	4604.6	24.8
1002	5.77	23.9	29.13	2124	0.95	6	4609.2	24.9
1004	5	24.41	31.48	2125	1.12	7	4618.4	25.41
1005	5.27	25.5	32.41	2126	1	1	4623	26.5
1006	5.71	26.29	33.16	2127	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2128	1.09	3	4738	26.32
990	5.32	25.19	31.31	2129	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2130	0.92	5	4646	26.26
1005	5	25.58	30.91	2131	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2132	0.99	7	4600	26.13
995	5.73	24.03	29.12	2133	0.89	1	4577	25.03
999	5.68	24.3	28.69	2134	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2135	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2136	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2137	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2138	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2139	1.12	7	4627.6	27.29
1005	5.27	25.5	32.41	2140	1	1	4623	26.5
1006	5.71	26.29	33.16	2141	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2142	1.09	3	4738	26.32
990	5.32	25.19	31.31	2143	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2144	0.92	5	4646	26.26
1005	5	25.58	30.91	2145	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2146	0.99	7	4600	26.13
995	5.73	24.03	29.12	2147	0.89	1	4577	25.03
999	5.68	24.3	28.69	2148	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2149	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2150	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2151	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2152	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2153	1.12	7	4627.6	27.29
1005	5	25.58	30.91	2154	1	1	4623	26.58
1000	5.81	25.13	30.08	2155	1.21	2	4600	26.13
995	5.73	24.03	29.12	2156	1.09	3	4577	25.03
999	5.68	24.3	28.69	2157	1.03	4	4595.4	25.3
1001	5.84	23.8	28.61	2158	0.92	5	4604.6	24.8
1002	5.77	23.9	29.13	2159	0.93	6	4609.2	24.9
1004	5	24.41	31.48	2160	0.99	7	4618.4	25.41
1005	5.27	25.5	32.41	2161	0.89	1	4623	26.5
1006	5.71	26.29	33.16	2162	0.99	2	4627.6	27.29
1030	6.97	25.32	31.07	2163	0.97	3	4738	26.32
990	5.32	25.19	31.31	2164	0.95	4	4554	26.19
1010	5.97	25.26	30.8	2165	1.12	5	4646	26.26
1005	5	25.58	30.91	2166	1	6	4623	26.58
1000	5.81	25.13	30.08	2167	1.21	7	4600	26.13
995	5.73	24.03	29.12	2168	1.09	1	4577	25.03
999	5.68	24.3	28.69	2169	1.03	2	4595.4	25.3
1001	5.84	23.8	28.61	2170	0.92	3	4604.6	24.8
1002	5.77	23.9	29.13	2171	0.93	4	4609.2	24.9
1004	5	24.41	31.48	2172	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2173	0.89	6	4623	26.5
1006	5.71	26.29	33.16	2174	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	2175	0.97	1	4738	26.32
990	5.32	25.19	31.31	2176	0.95	2	4554	26.19
1010	5.97	25.26	30.8	2177	1.12	3	4646	26.26
1005	5	25.58	30.91	2178	1	4	4623	26.58
1000	5.81	25.13	30.08	2179	1.21	5	4600	26.13
995	5.73	24.03	29.12	2180	1.09	6	4577	25.03
999	5.68	24.3	28.69	2181	1.03	7	4595.4	25.3
1001	5.84	23.8	28.61	2182	0.92	1	4604.6	24.8
1002	5.77	23.9	29.13	2183	0.93	2	4609.2	24.9
1004	5	24.41	31.48	2184	0.99	3	4618.4	25.41
1005	5.27	25.5	32.41	2185	0.89	4	4623	26.5
1006	5.71	26.29	33.16	2186	0.99	5	4627.6	27.29
1030	6.97	25.32	31.07	2187	0.89	6	4738	26.32
990	5.32	25.19	31.31	2188	0.99	7	4554	26.19
1010	5.97	25.26	30.8	2189	0.97	1	4646	26.26
990	5.32	25.19	31.31	2190	0.89	1	4554	26.19
1010	5.97	25.26	30.8	2191	0.99	2	4646	26.26
1005	5	25.58	30.91	2192	0.97	3	4623	26.58
1000	5.81	25.13	30.08	2193	0.95	4	4600	26.13
995	5.73	24.03	29.12	2194	1.12	5	4577	25.03
999	5.68	24.3	28.69	2195	1	6	4595.4	25.3
1001	5.84	23.8	28.61	2196	1.21	7	4604.6	24.8
1002	5.77	23.9	29.13	2197	1.09	1	4609.2	24.9
1004	5	24.41	31.48	2198	1.03	2	4618.4	25.41
1005	5.27	25.5	32.41	2199	0.92	3	4623	26.5
1006	5.71	26.29	33.16	2200	0.93	4	4627.6	27.29
1030	6.97	25.32	31.07	2201	0.99	5	4738	26.32
990	5.32	25.19	31.31	2202	0.89	6	4554	26.19
1010	5.97	25.26	30.8	2203	0.99	7	4646	26.26
1005	5	25.58	30.91	2204	0.89	1	4623	26.58
1000	5.81	25.13	30.08	2205	0.99	2	4600	26.13
995	5.73	24.03	29.12	2206	0.97	3	4577	25.03
999	5.68	24.3	28.69	2207	0.95	4	4595.4	25.3
1001	5.84	23.8	28.61	2208	1.12	5	4604.6	24.8
1002	5.77	23.9	29.13	2209	1	6	4609.2	24.9
1004	5	24.41	31.48	2210	1.21	7	4618.4	25.41
1005	5.27	25.5	32.41	2211	1.09	1	4623	26.5
1006	5.71	26.29	33.16	2212	1.03	2	4627.6	27.29
1030	6.97	25.32	31.07	2213	0.92	3	4738	26.32
990	5.32	25.19	31.31	2214	0.93	4	4554	26.19
1010	5.97	25.26	30.8	2215	0.99	5	4646	26.26
1005	5	25.58	30.91	2216	0.89	6	4623	26.58
1000	5.81	25.13	30.08	2217	0.99	7	4600	26.13
995	5.73	24.03	29.12	2218	0.97	1	4577	25.03
999	5.68	24.3	28.69	2219	0.95	2	4595.4	25.3
1001	5.84	23.8	28.61	2220	1.12	3	4604.6	24.8
1002	5.77	23.9	29.13	2221	1	4	4609.2	24.9
1004	5	24.41	31.48	2222	1.21	5	4618.4	25.41
1005	5.27	25.5	32.41	2223	1.09	6	4623	26.5
1006	5.71	26.29	33.16	2224	1.03	7	4627.6	27.29
1030	6.97	25.32	31.07	2225	0.92	1	4738	26.32
990	5.32	25.19	31.31	2226	0.93	2	4554	26.19
1010	5.97	25.26	30.8	2227	0.99	3	4646	26.26
1005	5	25.58	30.91	2228	0.89	4	4623	26.58
1000	5.81	25.13	30.08	2229	0.99	5	4600	26.13
995	5.73	24.03	29.12	2230	0.97	6	4577	25.03
999	5.68	24.3	28.69	2231	0.95	7	4595.4	25.3
1001	5.84	23.8	28.61	2232	1.12	1	4604.6	24.8
1002	5.77	23.9	29.13	2233	1	2	4609.2	24.9
1004	5	24.41	31.48	2234	1.21	3	4618.4	25.41
1005	5.27	25.5	32.41	2235	1.09	4	4623	26.5
1006	5.71	26.29	33.16	2236	1.03	5	4627.6	27.29
990	5.32	25.19	31.31	2237	0.92	6	4554	26.19
1010	5.97	25.26	30.8	2238	0.93	7	4646	26.26
1005	5	25.58	30.91	2239	0.99	1	4623	26.58
1000	5.81	25.13	30.08	2240	0.89	2	4600	26.13
995	5.73	24.03	29.12	2241	0.99	3	4577	25.03
999	5.68	24.3	28.69	2242	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	2243	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	2244	0.97	6	4609.2	24.9
1004	5	24.41	31.48	2245	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	2246	1.12	1	4623	26.5
1006	5.71	26.29	33.16	2247	1	2	4627.6	27.29
1030	6.97	25.32	31.07	2248	1.21	3	4738	26.32
990	5.32	25.19	31.31	2249	1.09	4	4554	26.19
1010	5.97	25.26	30.8	2250	1.03	5	4646	26.26
1005	5	25.58	30.91	2251	0.92	6	4623	26.58
1000	5.81	25.13	30.08	2252	0.93	7	4600	26.13
995	5.73	24.03	29.12	2253	0.99	1	4577	25.03
999	5.68	24.3	28.69	2254	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	2255	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	2256	0.89	4	4609.2	24.9
1004	5	24.41	31.48	2257	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2258	0.97	6	4623	26.5
1006	5.71	26.29	33.16	2259	0.95	7	4627.6	27.29
1005	5	25.58	30.91	2260	1.12	1	4623	26.58
1000	5.81	25.13	30.08	2261	1	2	4600	26.13
995	5.73	24.03	29.12	2262	1.21	3	4577	25.03
999	5.68	24.3	28.69	2263	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	2264	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	2265	0.92	6	4609.2	24.9
1004	5	24.41	31.48	2266	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	2267	0.99	1	4623	26.5
1006	5.71	26.29	33.16	2268	0.89	2	4627.6	27.29
1030	6.97	25.32	31.07	2269	0.99	3	4738	26.32
